# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
tRNA		GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2536145	2536220	-				tRNA-Phe			DKM44_12470	76		anticodon=GAA
gene	tRNA	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2536223	2536298	-							DKM44_12475	76		
tRNA		GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2536223	2536298	-				tRNA-Asp			DKM44_12475	76		anticodon=GTC
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2536397	2537227	-							DKM44_12480	831		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2536397	2537227	-	AWN23941.1			metallophosphoesterase			DKM44_12480	831	276	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2537253	2537999	-							DKM44_12485	747		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2537253	2537999	-	AWN23942.1			MerR family transcriptional regulator			DKM44_12485	747	248	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2538125	2538826	+							DKM44_12490	702		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2538125	2538826	+	AWN23943.1			5'-methylthioadenosine/adenosylhomocysteine nucleosidase			DKM44_12490	702	233	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2538823	2539230	+							DKM44_12495	408		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2538823	2539230	+	AWN23944.1			CidA/LrgA family protein			DKM44_12495	408	135	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2539227	2539886	+							DKM44_12500	660		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2539227	2539886	+	AWN23945.1			murein hydrolase transporter LrgB			DKM44_12500	660	219	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2539999	2540622	+							DKM44_12505	624		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2539999	2540622	+	AWN23946.1			NAD-dependent dehydratase			DKM44_12505	624	207	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2540700	2540930	+							DKM44_12510	231		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2540700	2540930	+	AWN23947.1			iron transporter			DKM44_12510	231	76	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2540939	2543146	+					feoB		DKM44_12515	2208		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2540939	2543146	+	AWN23948.1			ferrous iron transport protein B	feoB		DKM44_12515	2208	735	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2543143	2543442	+							DKM44_12520	300		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2543143	2543442	+	AWN23949.1			MarR family transcriptional regulator			DKM44_12520	300	99	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2543461	2544036	+							DKM44_12525	576		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2543461	2544036	+	AWN23950.1			NAD(P)H-dependent oxidoreductase			DKM44_12525	576	191	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2544033	2544779	+							DKM44_12530	747		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2544033	2544779	+	AWN23951.1			RNA pseudouridine synthase			DKM44_12530	747	248	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2544814	2545995	+							DKM44_12535	1182		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2544814	2545995	+	AWN23952.1			aminotransferase class I			DKM44_12535	1182	393	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2546012	2546644	-							DKM44_12540	633		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2546012	2546644	-	AWN23953.1			ATP phosphoribosyltransferase			DKM44_12540	633	210	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2546641	2547750	-							DKM44_12545	1110		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2546641	2547750	-	AWN23954.1			ATP phosphoribosyltransferase regulatory subunit			DKM44_12545	1110	369	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2547890	2548453	+							DKM44_12550	564		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2547890	2548453	+	AWN23955.1			hypothetical protein			DKM44_12550	564	187	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2548523	2549269	+							DKM44_12555	747		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2548523	2549269	+	AWN23956.1			Fe-S cluster assembly protein HesB			DKM44_12555	747	248	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2549276	2549860	-							DKM44_12560	585		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2549276	2549860	-	AWN24669.1			TetR/AcrR family transcriptional regulator			DKM44_12560	585	194	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2549925	2550350	-							DKM44_12565	426		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2549925	2550350	-	AWN23957.1			osmotically inducible protein OsmC			DKM44_12565	426	141	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2550380	2551693	-							DKM44_12570	1314		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2550380	2551693	-	AWN23958.1			hybrid sensor histidine kinase/response regulator			DKM44_12570	1314	437	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2551894	2553492	+							DKM44_12575	1599		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2551894	2553492	+	AWN24670.1			ABC transporter substrate-binding protein			DKM44_12575	1599	532	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2553597	2554604	+							DKM44_12580	1008		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2553597	2554604	+	AWN23959.1			peptide ABC transporter permease			DKM44_12580	1008	335	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2554601	2555467	+							DKM44_12585	867		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2554601	2555467	+	AWN23960.1			D,D-dipeptide ABC transporter permease			DKM44_12585	867	288	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2555524	2557419	-							DKM44_12590	1896		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2555524	2557419	-	AWN23961.1			SARP family transcriptional regulator			DKM44_12590	1896	631	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2557832	2559373	-							DKM44_12595	1542		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2557832	2559373	-	AWN23962.1			hypothetical protein			DKM44_12595	1542	513	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2559288	2560667	+							DKM44_12600	1380		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2559288	2560667	+	AWN24671.1			MFS transporter			DKM44_12600	1380	459	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2560743	2563007	+							DKM44_12605	2265		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2560743	2563007	+	AWN23963.1			xanthine dehydrogenase			DKM44_12605	2265	754	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2563064	2563315	-							DKM44_12610	252		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2563064	2563315	-	AWN23964.1			hypothetical protein			DKM44_12610	252	83	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2563394	2564764	-							DKM44_12615	1371		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2563394	2564764	-	AWN23965.1			MATE family efflux transporter			DKM44_12615	1371	456	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2564848	2566239	+							DKM44_12620	1392		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2564848	2566239	+	AWN23966.1			hypothetical protein			DKM44_12620	1392	463	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2566440	2566949	+							DKM44_12625	510		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2566440	2566949	+	AWN23967.1			DUF4142 domain-containing protein			DKM44_12625	510	169	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2567561	2570221	-							DKM44_12630	2661		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2567561	2570221	-	AWN23968.1			hypothetical protein			DKM44_12630	2661	886	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2570487	2570849	+							DKM44_12635	363		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2570487	2570849	+	AWN23969.1			hypothetical protein			DKM44_12635	363	120	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2570822	2571181	+							DKM44_12640	360		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2570822	2571181	+	AWN23970.1			hypothetical protein			DKM44_12640	360	119	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2571133	2571606	+							DKM44_12645	474		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2571133	2571606	+	AWN23971.1			hypothetical protein			DKM44_12645	474	157	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2571678	2572058	-							DKM44_12650	381		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2571678	2572058	-	AWN23972.1			hypothetical protein			DKM44_12650	381	126	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2572518	2573891	-							DKM44_12655	1374		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2572518	2573891	-	AWN23973.1			hypothetical protein			DKM44_12655	1374	457	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2573998	2576460	+							DKM44_12660	2463		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2573998	2576460	+	AWN23974.1			hypothetical protein			DKM44_12660	2463	820	
gene	tRNA	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2576738	2576812	-							DKM44_12665	75		
tRNA		GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2576738	2576812	-				tRNA-Thr			DKM44_12665	75		anticodon=CGT
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2576905	2577816	-							DKM44_12670	912		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2576905	2577816	-	AWN23975.1			aldo/keto reductase			DKM44_12670	912	303	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2577813	2578202	-							DKM44_12675	390		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2577813	2578202	-	AWN23976.1			hypothetical protein			DKM44_12675	390	129	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2578339	2579265	-							DKM44_12680	927		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2578339	2579265	-	AWN23977.1			hypothetical protein			DKM44_12680	927	308	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2579543	2580379	-							DKM44_12685	837		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2579543	2580379	-	AWN23978.1			DUF72 domain-containing protein			DKM44_12685	837	278	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2580520	2581278	-							DKM44_12690	759		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2580520	2581278	-	AWN23979.1			hypothetical protein			DKM44_12690	759	252	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2581412	2583763	-							DKM44_12695	2352		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2581412	2583763	-	AWN23980.1			hypothetical protein			DKM44_12695	2352	783	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2583788	2584192	-							DKM44_12700	405		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2583788	2584192	-	AWN23981.1			biopolymer transporter ExbD			DKM44_12700	405	134	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2584209	2584913	-							DKM44_12705	705		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2584209	2584913	-	AWN23982.1			MotA/TolQ/ExbB proton channel family protein			DKM44_12705	705	234	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2585139	2585915	+					sufC		DKM44_12710	777		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2585139	2585915	+	AWN23983.1			Fe-S cluster assembly ATPase SufC	sufC		DKM44_12710	777	258	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2585971	2587377	+					sufB		DKM44_12715	1407		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2585971	2587377	+	AWN23984.1			Fe-S cluster assembly protein SufB	sufB		DKM44_12715	1407	468	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2587381	2587740	+							DKM44_12720	360		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2587381	2587740	+	AWN23985.1			VOC family protein			DKM44_12720	360	119	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2587771	2589126	+					sufD		DKM44_12725	1356		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2587771	2589126	+	AWN23986.1			Fe-S cluster assembly protein SufD	sufD		DKM44_12725	1356	451	
gene	pseudogene	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2589232	2589297	+							DKM44_12730	66		pseudo
CDS	without_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2589232	2589297	+				hypothetical protein			DKM44_12730	66		pseudo
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2589450	2589707	+							DKM44_12735	258		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2589450	2589707	+	AWN23987.1			hypothetical protein			DKM44_12735	258	85	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2589790	2591007	-							DKM44_12740	1218		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2589790	2591007	-	AWN23988.1			cation/H(+) antiporter			DKM44_12740	1218	405	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2591093	2593054	-							DKM44_12745	1962		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2591093	2593054	-	AWN23989.1			amino acid transporter			DKM44_12745	1962	653	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2593204	2593701	-							DKM44_12750	498		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2593204	2593701	-	AWN23990.1			hypothetical protein			DKM44_12750	498	165	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2593698	2594015	-							DKM44_12755	318		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2593698	2594015	-	AWN23991.1			hypothetical protein			DKM44_12755	318	105	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2594012	2594653	-							DKM44_12760	642		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2594012	2594653	-	AWN23992.1			hypothetical protein			DKM44_12760	642	213	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2594746	2595348	-							DKM44_12765	603		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2594746	2595348	-	AWN23993.1			N-acetylmuramoyl-L-alanine amidase			DKM44_12765	603	200	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2595345	2595836	-							DKM44_12770	492		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2595345	2595836	-	AWN23994.1			hypothetical protein			DKM44_12770	492	163	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2595836	2596201	-							DKM44_12775	366		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2595836	2596201	-	AWN23995.1			hypothetical protein			DKM44_12775	366	121	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2596198	2596545	-							DKM44_12780	348		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2596198	2596545	-	AWN23996.1			hypothetical protein			DKM44_12780	348	115	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2596717	2599491	-							DKM44_12785	2775		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2596717	2599491	-	AWN23997.1			hypothetical protein			DKM44_12785	2775	924	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2599559	2600005	-							DKM44_12790	447		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2599559	2600005	-	AWN23998.1			hypothetical protein			DKM44_12790	447	148	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2600002	2601438	-							DKM44_12795	1437		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2600002	2601438	-	AWN23999.1			hypothetical protein			DKM44_12795	1437	478	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2601435	2607158	-							DKM44_12800	5724		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2601435	2607158	-	AWN24000.1			hypothetical protein			DKM44_12800	5724	1907	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2607155	2607505	-							DKM44_12805	351		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2607155	2607505	-	AWN24001.1			hypothetical protein			DKM44_12805	351	116	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2607517	2607969	-							DKM44_12810	453		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	2607517	2607969	-	AWN24002.1			hypothetical protein			DKM44_12810	453	150	
