# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2766047	2767837	+	ANE44508.1			DNA primase			SU48_12870	1791	596	
gene	pseudogene	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2768516	2768758	+				hypothetical protein			SU48_12875	243		pseudo
gene	tRNA	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2768906	2768980	-							SU48_12880	75		
tRNA		GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2768906	2768980	-				tRNA-Val			SU48_12880	75		anticodon=CAC
gene	tRNA	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2769010	2769085	-							SU48_12885	76		
tRNA		GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2769010	2769085	-				tRNA-Met			SU48_12885	76		anticodon=CAT
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2769250	2770629	+							SU48_12890	1380		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2769250	2770629	+	ANE44509.1			glycogen synthase			SU48_12890	1380	459	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2770626	2771462	+							SU48_12895	837		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2770626	2771462	+	ANE44510.1			hypothetical protein			SU48_12895	837	278	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2771964	2772719	+							SU48_12900	756		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2771964	2772719	+	ANE44995.1			RNA methyltransferase			SU48_12900	756	251	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2772763	2773695	-							SU48_12905	933		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2772763	2773695	-	ANE44511.1			hypothetical protein			SU48_12905	933	310	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2773740	2775857	-							SU48_12910	2118		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2773740	2775857	-	ANE44996.1			ABC transporter			SU48_12910	2118	705	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2775894	2776406	+							SU48_12915	513		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2775894	2776406	+	ANE44512.1			DNA-binding protein			SU48_12915	513	170	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2776393	2776893	+							SU48_12920	501		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2776393	2776893	+	ANE44513.1			DDE endonuclease			SU48_12920	501	166	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2780475	2780750	-							SU48_12925	276		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2780475	2780750	-	ANE44514.1			hypothetical protein			SU48_12925	276	91	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2781597	2783306	+							SU48_12930	1710		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2781597	2783306	+	ANE44997.1			histidine kinase			SU48_12930	1710	569	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2783532	2784086	+							SU48_12935	555		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2783532	2784086	+	ANE44515.1			oligoketide cyclase			SU48_12935	555	184	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2784224	2785303	+							SU48_12940	1080		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2784224	2785303	+	ANE44516.1			6-phosphogluconate dehydrogenase			SU48_12940	1080	359	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2785300	2787018	+							SU48_12945	1719		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2785300	2787018	+	ANE44517.1			glucose-6-phosphate dehydrogenase			SU48_12945	1719	572	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2787194	2788138	+							SU48_12950	945		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2787194	2788138	+	ANE44518.1			glucose 6-phosphate dehydrogenase			SU48_12950	945	314	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2788314	2788985	+							SU48_12955	672		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2788314	2788985	+	ANE44519.1			6-phosphogluconolactonase			SU48_12955	672	223	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2789192	2791972	+							SU48_12960	2781		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2789192	2791972	+	ANE44520.1			protease			SU48_12960	2781	926	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2792070	2793137	-							SU48_12965	1068		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2792070	2793137	-	ANE44521.1			rod shape-determining protein RodA			SU48_12965	1068	355	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2793252	2793512	-							SU48_12970	261		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2793252	2793512	-	ANE44522.1			cell division topological specificity factor			SU48_12970	261	86	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2793514	2794314	-							SU48_12975	801		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2793514	2794314	-	ANE44523.1			cell division inhibitor MinD			SU48_12975	801	266	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2794311	2794592	-							SU48_12980	282		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2794311	2794592	-	ANE44524.1			hypothetical protein			SU48_12980	282	93	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2794591	2796093	+							SU48_12985	1503		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2794591	2796093	+	ANE44525.1			ribosomal protein S12 methylthiotransferase			SU48_12985	1503	500	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2796207	2797199	-							SU48_12990	993		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2796207	2797199	-	ANE44526.1			SudD			SU48_12990	993	330	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2797596	2799527	+							SU48_12995	1932		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2797596	2799527	+	ANE44527.1			hypothetical protein			SU48_12995	1932	643	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2799604	2800581	-							SU48_13000	978		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2799604	2800581	-	ANE44528.1			sulfonate ABC transporter substrate-binding protein			SU48_13000	978	325	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2800703	2800906	+							SU48_13005	204		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2800703	2800906	+	ANE44529.1			hypothetical protein			SU48_13005	204	67	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2801148	2802059	+							SU48_13010	912		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2801148	2802059	+	ANE44998.1			hypothetical protein			SU48_13010	912	303	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2802288	2804291	-							SU48_13015	2004		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2802288	2804291	-	ANE44530.1			peptidase S9			SU48_13015	2004	667	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2804720	2804911	+							SU48_13020	192		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2804720	2804911	+	ANE44531.1			hypothetical protein			SU48_13020	192	63	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2804989	2806098	+							SU48_13025	1110		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2804989	2806098	+	ANE44532.1			carboxypeptidase			SU48_13025	1110	369	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2806275	2806577	+							SU48_13030	303		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2806275	2806577	+	ANE44533.1			hypothetical protein			SU48_13030	303	100	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2806636	2807337	-							SU48_13035	702		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2806636	2807337	-	ANE44534.1			LmbE-like protein			SU48_13035	702	233	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2807466	2808512	+							SU48_13040	1047		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2807466	2808512	+	ANE44535.1			GCN5 family acetyltransferase			SU48_13040	1047	348	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2808509	2809516	+							SU48_13045	1008		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2808509	2809516	+	ANE44536.1			GCN5 family acetyltransferase			SU48_13045	1008	335	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2809513	2810577	+							SU48_13050	1065		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2809513	2810577	+	ANE44537.1			acetyltransferase			SU48_13050	1065	354	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2810633	2811373	+							SU48_13055	741		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2810633	2811373	+	ANE44538.1			arginase			SU48_13055	741	246	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2811488	2811937	+							SU48_13060	450		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2811488	2811937	+	ANE44999.1			hypothetical protein			SU48_13060	450	149	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2812207	2812641	-							SU48_13065	435		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2812207	2812641	-	ANE44539.1			ribosome-associated protein IOJAP			SU48_13065	435	144	
gene	pseudogene	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2812791	2814065	-				LytR family transcriptional regulator			SU48_13070	1275		pseudo
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2814155	2814832	-							SU48_13075	678		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2814155	2814832	-	ANE44540.1			metal-dependent phosphohydrolase			SU48_13075	678	225	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2815173	2816204	-							SU48_13080	1032		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2815173	2816204	-	ANE44541.1			hypothetical protein			SU48_13080	1032	343	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2816201	2817016	-							SU48_13085	816		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2816201	2817016	-	ANE45000.1			hypothetical protein			SU48_13085	816	271	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2817380	2818114	+							SU48_13090	735		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2817380	2818114	+	ANE44542.1			metallophosphoesterase			SU48_13090	735	244	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2818185	2818691	+							SU48_13095	507		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2818185	2818691	+	ANE44543.1			hypothetical protein			SU48_13095	507	168	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2818758	2819576	-							SU48_13100	819		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2818758	2819576	-	ANE44544.1			hypothetical protein			SU48_13100	819	272	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2819818	2820231	-							SU48_13105	414		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2819818	2820231	-	ANE44545.1			hypothetical protein			SU48_13105	414	137	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2820501	2821883	-							SU48_13110	1383		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2820501	2821883	-	ANE44546.1			protease			SU48_13110	1383	460	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2822038	2823123	-							SU48_13115	1086		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2822038	2823123	-	ANE44547.1			acetylornithine deacetylase			SU48_13115	1086	361	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2823439	2823864	-							SU48_13120	426		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2823439	2823864	-	ANE44548.1			hypothetical protein			SU48_13120	426	141	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2824137	2825558	+							SU48_13125	1422		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2824137	2825558	+	ANE44549.1			cobalamin biosynthesis protein CbiX			SU48_13125	1422	473	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2825634	2826131	-							SU48_13130	498		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2825634	2826131	-	ANE44550.1			flavin oxidoreductase			SU48_13130	498	165	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2826177	2827853	-							SU48_13135	1677		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2826177	2827853	-	ANE44551.1			hypothetical protein			SU48_13135	1677	558	
gene	pseudogene	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2828193	2828462	+				hypothetical protein			SU48_13140	270		pseudo
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2828685	2831102	-							SU48_13145	2418		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2828685	2831102	-	ANE44552.1			DNA polymerase III subunit gamma/tau			SU48_13145	2418	805	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2831506	2832555	+							SU48_13150	1050		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2831506	2832555	+	ANE44553.1			adenine glycosylase			SU48_13150	1050	349	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2832630	2834579	-							SU48_13155	1950		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2832630	2834579	-	ANE44554.1			hypothetical protein			SU48_13155	1950	649	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2834713	2836356	-							SU48_13160	1644		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2834713	2836356	-	ANE45001.1			hypothetical protein			SU48_13160	1644	547	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2836377	2837111	-							SU48_13165	735		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2836377	2837111	-	ANE44555.1			dynein regulation protein LC7			SU48_13165	735	244	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2837463	2838653	+							SU48_13170	1191		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2837463	2838653	+	ANE44556.1			2-amino-3-ketobutyrate CoA ligase			SU48_13170	1191	396	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2838650	2839081	+							SU48_13175	432		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2838650	2839081	+	ANE44557.1			acetyltransferase			SU48_13175	432	143	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2839339	2840082	+							SU48_13180	744		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2839339	2840082	+	ANE44558.1			dimethylmenaquinone methyltransferase			SU48_13180	744	247	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2840478	2843048	+							SU48_13185	2571		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2840478	2843048	+	ANE44559.1			metallophosphoesterase			SU48_13185	2571	856	
gene	pseudogene	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2843186	2843872	+				hypothetical protein			SU48_13190	687		pseudo
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2843966	2844604	+							SU48_13195	639		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2843966	2844604	+	ANE45002.1			purine NTP phosphatase			SU48_13195	639	212	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2844711	2845271	-							SU48_13200	561		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2844711	2845271	-	ANE45003.1			HNH endonuclease			SU48_13200	561	186	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2845394	2846023	-							SU48_13205	630		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2845394	2846023	-	ANE45004.1			MarC family transcriptional regulator			SU48_13205	630	209	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2846138	2846827	-							SU48_13210	690		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2846138	2846827	-	ANE44560.1			hypothetical protein			SU48_13210	690	229	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2847055	2847459	-							SU48_13215	405		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2847055	2847459	-	ANE44561.1			Fur family transcriptional regulator			SU48_13215	405	134	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2847837	2848373	+							SU48_13220	537		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2847837	2848373	+	ANE44562.1			hypothetical protein			SU48_13220	537	178	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	2848465	2849625	-							SU48_13225	1161		
