# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	92077	93240	+	ASN83222.1			hypothetical protein			DFI_18670	1164	387	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	93364	94320	+							DFI_18675	957		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	93364	94320	+	ASN83223.1			hypothetical protein			DFI_18675	957	318	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	94758	96533	+							DFI_18680	1776		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	94758	96533	+	ASN83224.1			hypothetical protein			DFI_18680	1776	591	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	96569	97159	+							DFI_18685	591		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	96569	97159	+	ASN83225.1			hypothetical protein			DFI_18685	591	196	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	97168	98088	+							DFI_18690	921		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	97168	98088	+	ASN83226.1			HAMP domain-containing protein			DFI_18690	921	306	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	98151	98615	-							DFI_18695	465		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	98151	98615	-	ASN83227.1			hypothetical protein			DFI_18695	465	154	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	98633	98881	-							DFI_18700	249		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	98633	98881	-	ASN83228.1			hypothetical protein			DFI_18700	249	82	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	99188	99529	+							DFI_18705	342		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	99188	99529	+	ASN83229.1			hypothetical protein			DFI_18705	342	113	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	99629	100168	+							DFI_18710	540		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	99629	100168	+	ASN83230.1			hypothetical protein			DFI_18710	540	179	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	100258	101445	+							DFI_18715	1188		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	100258	101445	+	ASN83231.1			hypothetical protein			DFI_18715	1188	395	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	101520	101723	+							DFI_18720	204		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	101520	101723	+	ASN83232.1			hypothetical protein			DFI_18720	204	67	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	101928	103112	+							DFI_18725	1185		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	101928	103112	+	ASN83233.1			hypothetical protein			DFI_18725	1185	394	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	103116	103694	+							DFI_18730	579		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	103116	103694	+	ASN83234.1			hypothetical protein			DFI_18730	579	192	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	104122	104925	+							DFI_18735	804		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	104122	104925	+	ASN83235.1			hypothetical protein			DFI_18735	804	267	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	104996	105691	+							DFI_18740	696		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	104996	105691	+	ASN83236.1			hypothetical protein			DFI_18740	696	231	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	105679	106533	+							DFI_18745	855		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	105679	106533	+	ASN83237.1			hypothetical protein			DFI_18745	855	284	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	106590	107087	+							DFI_18750	498		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	106590	107087	+	ASN83238.1			hypothetical protein			DFI_18750	498	165	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	107236	107877	+							DFI_18755	642		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	107236	107877	+	ASN83239.1			hypothetical protein			DFI_18755	642	213	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	107986	108405	+							DFI_18760	420		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	107986	108405	+	ASN83240.1			hypothetical protein			DFI_18760	420	139	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	108467	108916	+							DFI_18765	450		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	108467	108916	+	ASN83241.1			hypothetical protein			DFI_18765	450	149	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	108951	111005	+							DFI_18770	2055		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	108951	111005	+	ASN83242.1			DNA topoisomerase I			DFI_18770	2055	684	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	111070	111726	+							DFI_18775	657		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	111070	111726	+	ASN83243.1			hypothetical protein			DFI_18775	657	218	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	112073	112963	+							DFI_18780	891		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	112073	112963	+	ASN83244.1			hypothetical protein			DFI_18780	891	296	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	112960	114126	+							DFI_18785	1167		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	112960	114126	+	ASN83245.1			hypothetical protein			DFI_18785	1167	388	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	114202	114729	+							DFI_18790	528		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	114202	114729	+	ASN83246.1			hypothetical protein			DFI_18790	528	175	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	114672	115241	+							DFI_18795	570		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	114672	115241	+	ASN83247.1			hypothetical protein			DFI_18795	570	189	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	115399	115791	+							DFI_18800	393		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	115399	115791	+	ASN83248.1			hypothetical protein			DFI_18800	393	130	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	116284	116532	-							DFI_18805	249		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	116284	116532	-	ASN83249.1			hypothetical protein			DFI_18805	249	82	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	116608	117117	-							DFI_18810	510		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	116608	117117	-	ASN83250.1			hypothetical protein			DFI_18810	510	169	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	117940	118485	+							DFI_18815	546		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	117940	118485	+	ASN83251.1			hypothetical protein			DFI_18815	546	181	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	118581	119033	+							DFI_18820	453		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	118581	119033	+	ASN83252.1			hypothetical protein			DFI_18820	453	150	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	119030	119497	+							DFI_18825	468		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	119030	119497	+	ASN83253.1			hypothetical protein			DFI_18825	468	155	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	119499	119840	+							DFI_18830	342		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	119499	119840	+	ASN83254.1			hypothetical protein			DFI_18830	342	113	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	119990	121603	+							DFI_18835	1614		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	119990	121603	+	ASN83255.1			hypothetical protein			DFI_18835	1614	537	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	122068	122847	-							DFI_18840	780		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	122068	122847	-	ASN83256.1			hypothetical protein			DFI_18840	780	259	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	122807	123856	+							DFI_18845	1050		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	122807	123856	+	ASN83257.1			hypothetical protein			DFI_18845	1050	349	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	123853	124668	+							DFI_18850	816		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	123853	124668	+	ASN83258.1			hypothetical protein			DFI_18850	816	271	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	124635	125816	+							DFI_18855	1182		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	124635	125816	+	ASN83259.1			hypothetical protein			DFI_18855	1182	393	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	125897	127324	+							DFI_18860	1428		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	125897	127324	+	ASN83260.1			hypothetical protein			DFI_18860	1428	475	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	127959	128831	+							DFI_18865	873		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	127959	128831	+	ASN83261.1			hypothetical protein			DFI_18865	873	290	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	129087	129536	+							DFI_18870	450		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	129087	129536	+	ASN83262.1			hypothetical protein			DFI_18870	450	149	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	129624	130781	+							DFI_18875	1158		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	129624	130781	+	ASN83263.1			hypothetical protein			DFI_18875	1158	385	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	130833	131066	+							DFI_18880	234		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	130833	131066	+	ASN83264.1			hypothetical protein			DFI_18880	234	77	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	131068	131454	+							DFI_18885	387		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	131068	131454	+	ASN83265.1			hypothetical protein			DFI_18885	387	128	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	131466	131648	+							DFI_18890	183		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	131466	131648	+	ASN83266.1			hypothetical protein			DFI_18890	183	60	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	131804	132415	+							DFI_18895	612		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	131804	132415	+	ASN83267.1			hypothetical protein			DFI_18895	612	203	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	132529	133008	+							DFI_18900	480		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	132529	133008	+	ASN83268.1			hypothetical protein			DFI_18900	480	159	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	133623	134042	+							DFI_18905	420		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	133623	134042	+	ASN83269.1			hypothetical protein			DFI_18905	420	139	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	134156	134347	+							DFI_18910	192		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	134156	134347	+	ASN83270.1			hypothetical protein			DFI_18910	192	63	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	134449	134634	+							DFI_18915	186		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	134449	134634	+	ASN83271.1			hypothetical protein			DFI_18915	186	61	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	135141	135362	+							DFI_18920	222		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	135141	135362	+	ASN83272.1			hypothetical protein			DFI_18920	222	73	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	136063	137286	+							DFI_18925	1224		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	136063	137286	+	ASN83273.1			hypothetical protein			DFI_18925	1224	407	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	137361	137612	+							DFI_18930	252		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	137361	137612	+	ASN83274.1			hypothetical protein			DFI_18930	252	83	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	137688	138347	+							DFI_18935	660		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	137688	138347	+	ASN83275.1			hypothetical protein			DFI_18935	660	219	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	138431	138979	+							DFI_18940	549		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	138431	138979	+	ASN83276.1			hypothetical protein			DFI_18940	549	182	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	139061	139594	+							DFI_18945	534		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	139061	139594	+	ASN83277.1			hypothetical protein			DFI_18945	534	177	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	139664	140281	+							DFI_18950	618		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	139664	140281	+	ASN83278.1			hypothetical protein			DFI_18950	618	205	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	140565	141020	+							DFI_18955	456		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	140565	141020	+	ASN83279.1			hypothetical protein			DFI_18955	456	151	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	141104	141484	+							DFI_18960	381		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	141104	141484	+	ASN83280.1			hypothetical protein			DFI_18960	381	126	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	141558	141926	+							DFI_18965	369		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	141558	141926	+	ASN83281.1			hypothetical protein			DFI_18965	369	122	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	142007	142510	+							DFI_18970	504		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	142007	142510	+	ASN83282.1			hypothetical protein			DFI_18970	504	167	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	142598	143809	+							DFI_18975	1212		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	142598	143809	+	ASN83283.1			hypothetical protein			DFI_18975	1212	403	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	143893	145338	+							DFI_18980	1446		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	143893	145338	+	ASN83284.1			hypothetical protein			DFI_18980	1446	481	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	145733	148267	+							DFI_18985	2535		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	145733	148267	+	ASN83285.1			type IV secretion system protein VirB4			DFI_18985	2535	844	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	148279	149268	+							DFI_18990	990		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	148279	149268	+	ASN83286.1			hypothetical protein			DFI_18990	990	329	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	149297	153850	+							DFI_18995	4554		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	149297	153850	+	ASN83287.1			hypothetical protein			DFI_18995	4554	1517	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	153928	156768	+							DFI_19000	2841		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	153928	156768	+	ASN83288.1			ATPase involved in conjugal plasmid transfer TRAG			DFI_19000	2841	946	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	156792	157358	+							DFI_19005	567		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	156792	157358	+	ASN83289.1			hypothetical protein			DFI_19005	567	188	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	157435	158292	+							DFI_19010	858		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	157435	158292	+	ASN83478.1			hypothetical protein			DFI_19010	858	285	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	158366	158710	+							DFI_19015	345		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	158366	158710	+	ASN83290.1			hypothetical protein			DFI_19015	345	114	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	158806	160221	+							DFI_19020	1416		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	158806	160221	+	ASN83291.1			hypothetical protein			DFI_19020	1416	471	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	160218	160811	+							DFI_19025	594		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	160218	160811	+	ASN83292.1			hypothetical protein			DFI_19025	594	197	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	160957	163368	+							DFI_19030	2412		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	160957	163368	+	ASN83293.1			hypothetical protein			DFI_19030	2412	803	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	163471	163800	+							DFI_19035	330		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	163471	163800	+	ASN83294.1			hypothetical protein			DFI_19035	330	109	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	163847	164176	+							DFI_19040	330		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	163847	164176	+	ASN83295.1			hypothetical protein			DFI_19040	330	109	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	164277	164633	+							DFI_19045	357		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	164277	164633	+	ASN83296.1			hypothetical protein			DFI_19045	357	118	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	164821	165078	+							DFI_19050	258		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	164821	165078	+	ASN83297.1			hypothetical protein			DFI_19050	258	85	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	165178	165402	+							DFI_19055	225		
